Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,64,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46875.0,32.0,39.59798,60,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,32,31250.0,15625.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,66,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,27,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,444444.444444444,74074.0740740741,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,37037.035,37037.035,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,6176,16497,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,65602115,17,18,1262,7315,445,0,74.23529,146.83432,1576,0,406.3889,598.5591,130.742735962095,0.533519384245462,1929474.0,3855541.0,10006434,4,60881412,3805088.2,4960779.5,10062588,165,65548892,3855817.2,4814838.5,10060433,4,0,0,0,0,364,444,0.259138,0.2743814,0,1576,238.25,461.62924,213101.56,0,0,0,1,0,0,0,0,1,245.05714,74.23529,406.3889,0,0,0,0,0,0,17,1262,18,7315,8192,247,15,20,187993.0,327525.75,856545,53262,9958909.0,107591.49,10006434,9739409,Benign
17,785,2,2,90,146,45,45,45.0,0.0,73,73,73.0,0.0,300636.942675159,5095.54140127389,261.66666,409.67102,734,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,2547.7708,2547.7708,45,73,56.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,70.25,45.0,73.0,0,0,0,0,0,0,2,90,2,146,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,222,2,1,37,6,31,6,18.5,17.67767,6,6,6.0,0.0,193693.693693694,13513.5135135135,111.0,108.89445,188,34,222,222.0,0.0,222,222,0,0.0,0.0,0,0,1,0,0,0,40,20,9009.009,4504.5044,6,31,18.5,14.433757,208.33333,0,1,0,0,1,0,0,0,0,24.666666,18.5,6.0,0,0,0,0,0,0,2,37,1,6,30856,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,48,3,1,83,6,46,6,27.666666,20.20726,6,6,6.0,0.0,1854166.66666667,83333.3333333333,16.0,15.0,31,1,48,24.0,32.526913,47,1,0,0.0,0.0,0,0,1,0,0,0,60,20,62500.0,20833.334,6,46,27.0,20.12461,405.0,0,1,0,0,1,0,0,0,0,33.75,27.666666,6.0,0,0,0,0,0,0,3,83,1,6,123,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,737262,6,8,959,5467,517,0,159.83333,232.15979,2403,0,683.375,945.0273,8716.03310627701,18.9891788807778,56712.46,107411.44,245320,2,491018,98203.6,134211.62,245388,146,492281,70325.86,119710.03,245824,2,0,0,0,0,200,264,8.13822,10.85096,0,2403,428.4,739.56647,546958.56,0,0,0,1,0,0,0,0,1,459.0,159.83333,683.375,0,0,0,0,0,0,6,959,8,5467,29200,243,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30914,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,6081.38707381769,129.391214336547,10304.667,17842.145,30907,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,64.69561,64.69561,39,55,45.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,60919858,10,10,873,368,825,0,87.3,259.20822,318,2,36.8,98.81161,20.3710258155887,0.328300174304412,3206308.2,4715901.5,9997145,59,60558473,6728719.0,4956728.0,10081569,242,60835331,6759481.0,4978469.0,10081878,4805,0,0,0,0,212,204,0.16415009,0.16415009,0,825,59.095238,188.28061,35449.59,0,0,0,1,0,0,0,0,1,62.05,87.3,36.8,0,0,0,0,0,0,10,873,10,368,8192,30525,9,20,131172.17,114482.82,364859,84257,9961907.0,83932.83,9997145,9790586,Benign
17,99477,1,1,48,88,48,48,48.0,0.0,88,88,88.0,0.0,1367.15019552258,20.1051499341556,99477.0,0.0,99477,99477,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,10.052575,10.052575,48,88,61.333332,23.094011,533.3333,0,0,0,0,0,0,0,0,1,92.0,48.0,88.0,0,0,0,0,0,0,1,48,1,88,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,48717,2,2,56,120,28,28,28.0,0.0,60,60,60.0,0.0,3612.70193156393,82.1068620809984,16239.0,28082.615,48666,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,41.053432,41.053432,28,60,40.8,17.527122,307.2,0,0,0,0,0,0,0,0,1,51.0,28.0,60.0,0,0,0,0,0,0,2,56,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,272,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,1154411.76470588,14705.8823529412,90.666664,154.442,269,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,7352.9414,7352.9414,47,110,72.2,34.50652,1190.7,0,0,0,0,0,0,0,0,1,90.25,47.0,110.0,0,0,0,0,0,0,2,94,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30933,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,8469.91885688423,129.311738273042,10311.0,17853.98,30927,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.65587,64.65587,45,86,61.4,22.456625,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,4177539,105,199,2314,158049,421,0,22.038095,74.69424,2920,2,794.21606,730.6111,38386.9546161029,72.7701165686305,13787.258,173211.08,2999750,0,1177662,11323.673,32205.514,118701,48,4066840,20539.596,214409.17,2999750,0,0,0,0,0,2112,3984,25.134415,47.6357,0,2920,525.78033,696.6355,485301.0,0,0,0,1,0,0,0,0,1,527.5099,22.038095,794.21606,0,0,0,0,0,0,105,2314,199,158049,8192,32768,104,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,16042184,9,10,742,4233,400,0,82.44444,140.29889,1448,0,423.3,578.99243,310.119868965473,1.18437738901387,891232.44,2665386.8,9997301,3,10091112,1261389.0,3529863.2,9997301,212,16017169,1779685.5,3658253.0,10022202,3,0,0,0,0,296,328,0.56102085,0.6233565,0,1448,248.75,446.62665,199475.36,0,0,0,1,0,0,0,0,1,261.8421,82.44444,423.3,0,0,0,0,0,0,9,742,10,4233,29200,35,3,32,59266.0,48854.008,93811,24721,7961824.5,2878598.5,9997301,5926348,Benign
6,36016888,52,72,4163,99455,469,0,80.05769,168.29799,2896,0,1381.3195,658.50214,2876.92817880323,3.442829374931,292820.22,3105926.8,34455949,2,36016888,706213.5,4820833.0,34455990,2,1529720,21545.352,63868.133,334138,4,0,0,0,0,1676,2312,1.4437672,1.9990622,0,2896,828.944,823.3037,677829.0,0,0,0,1,0,0,0,0,1,835.629,80.05769,1381.3195,0,0,0,0,0,0,52,4163,72,99455,65535,155,13,32,1560820.0,0.0,1560820,1560820,34455948.0,0.0,34455949,34455949,Benign
6,61143933,15,13,1774,4203,697,0,118.26667,241.37773,3561,0,323.30768,978.0472,97.7529528563366,0.457935867488276,2264590.0,4199246.5,10006184,42,61143933,4367424.0,5076392.0,10056489,7935,61093612,5091134.5,5182705.5,10056535,3895,0,0,0,0,312,344,0.24532278,0.21261308,0,3561,206.10345,671.6554,451120.97,0,0,0,1,0,0,0,0,0,213.46428,118.26667,323.30768,0,0,0,0,0,0,15,1774,13,4203,8192,121,14,20,133014.5,202585.31,546540,50119,9971923.0,72759.016,10006184,9823498,Benign
6,32,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,375000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,31,251,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5586854,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.715966445516564,1862284.6,3205018.5,5563096,62,5586854,2793427.0,3916903.5,5563096,23758,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53697485,0.17899162,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,14480,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30337,1,1,62,78,62,62,62.0,0.0,78,78,78.0,0.0,4614.82677918054,65.9260968454363,30337.0,0.0,30337,30337,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.963047,32.963047,62,78,67.333336,9.237604,85.333336,0,0,0,0,0,0,0,0,1,101.0,62.0,78.0,0,0,0,0,0,0,1,62,1,78,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30897,1,1,49,65,49,49,49.0,0.0,65,65,65.0,0.0,3689.67860957374,64.7312036767324,30897.0,0.0,30897,30897,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.3656,32.3656,49,65,54.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,81.5,49.0,65.0,0,0,0,0,0,0,1,49,1,65,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,47479,3,4,442,872,436,0,147.33333,250.01067,860,0,218.0,428.00934,27675.3933317888,147.433602224141,7913.1665,11901.519,23346,4,23564,11782.0,16502.459,23451,113,24133,8044.3335,13321.235,23421,4,0,0,0,0,72,92,63.18583,84.24777,0,860,164.25,319.3698,101997.07,0,0,0,1,0,0,0,0,1,187.71428,147.33333,218.0,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,82690,7,3,635,168,517,0,90.71429,190.7072,168,0,56.0,96.99484,9710.96867819567,120.93360744951,9187.777,15636.48,36422,3,82690,13781.667,18005.418,36972,3,37528,18764.0,25832.025,37030,498,0,0,0,0,232,104,84.65353,36.280083,0,517,73.0,156.66014,24542.4,0,0,0,1,0,0,0,0,0,80.3,90.71429,56.0,0,0,0,0,0,0,7,635,3,168,29200,340,3,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5260635,8,6,384,3905,203,0,48.0,75.36388,1460,0,650.8333,681.6839,815.300814445404,2.66127568249841,404664.22,1375615.0,4979600,3,5260635,751519.3,1866027.0,4979600,3,61866,12373.2,16997.393,37070,67,0,0,0,0,172,132,1.520729,1.1405467,0,1460,285.93332,513.86426,264056.5,0,0,0,1,0,0,0,0,0,306.35715,48.0,650.8333,0,0,0,0,0,0,8,384,6,3905,8192,946,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,6019867,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,1.99339952194957,0.664466507316524,2006622.4,3455611.5,5996797,97,6019867,3009933.5,4224063.0,5996797,23070,0,0.0,0.0,0,0,0,0,0,0,72,32,0.49834988,0.16611663,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,62865,2,2,72,242,36,36,36.0,0.0,121,121,121.0,0.0,4994.83019168058,63.628410085103,20955.0,36264.816,62830,3,32,32.0,0.0,32,32,3,3.0,0.0,3,3,0,0,0,0,40,40,31.814205,31.814205,36,121,70.0,46.556416,2167.5,0,0,0,0,0,0,0,0,1,87.5,36.0,121.0,0,0,0,0,0,0,2,72,2,242,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,34301,2,2,58,312,29,29,29.0,0.0,156,156,156.0,0.0,10786.8575260197,116.614675956969,11433.667,19799.361,34296,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,58.30734,58.30734,29,156,79.8,69.56077,4838.7,0,0,0,0,0,0,0,0,1,99.75,29.0,156.0,0,0,0,0,0,0,2,58,2,312,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.0256410256,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.513,12820.513,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,5840,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,116238091,20,19,2239,6149,1791,0,111.95,398.33884,2920,0,323.6316,740.666,72.1622312259068,0.335518242466663,3058897.2,4589149.0,10069373,3,116238091,6117794.5,4880302.5,10093086,3,110588915,6143828.5,5023256.5,10093415,177,0,0,0,0,412,524,0.17206064,0.1634576,0,2920,209.7,585.5319,342847.6,0,0,0,1,0,0,0,0,0,215.07692,111.95,323.6316,0,0,0,0,0,0,20,2239,19,6149,8192,1129,19,20,38048.25,49311.734,194633,23569,9648459.0,1267180.6,10069373,5625026,Benign
6,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,939,257,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,61426,2,2,84,202,42,42,42.0,0.0,101,101,101.0,0.0,4656.00885618468,65.1190049816039,20475.334,35457.39,61418,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,32.5595,32.5595,42,101,65.6,32.31563,1044.3,0,0,0,0,0,0,0,0,1,82.0,42.0,101.0,0,0,0,0,0,0,2,84,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,52609,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57.0244634948393,26304.5,37021.99,52483,126,0,0.0,0.0,0,0,52483,52483.0,0.0,52483,52483,0,0,0,0,32,76,19.008154,38.016308,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,32832,349,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30757,2,2,90,212,45,45,45.0,0.0,106,106,106.0,0.0,9818.90301394804,130.051695548981,10252.333,17753.232,30752,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,64,65.02585,65.02585,45,106,69.4,33.411076,1116.3,0,0,0,0,0,0,0,0,1,86.75,45.0,106.0,0,0,0,0,0,0,2,90,2,212,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,8067862,11,9,2364,5135,683,0,214.90909,307.4721,1854,0,570.55554,819.3719,929.490365601196,2.47897150447045,424624.3,1202103.8,5015409,28,8067862,806786.2,1596526.2,5015409,133,3011220,376402.5,700425.7,1926975,210,0,0,0,0,232,192,1.3634343,1.1155372,0,1854,357.09525,594.8253,353817.2,0,0,0,1,0,0,0,0,0,374.95,214.90909,570.55554,0,0,0,0,0,0,11,2364,9,5135,8192,126,10,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,168,2,2,86,142,43,43,43.0,0.0,71,71,71.0,0.0,1357142.85714286,23809.5238095238,56.0,90.934044,161,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11904.762,11904.762,43,71,54.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,67.75,43.0,71.0,0,0,0,0,0,0,2,86,2,142,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,302122,15,10,976,7408,469,0,65.066666,134.34894,1586,0,740.8,749.5048,27750.3789859726,82.7480289419506,12588.417,25267.785,92832,1,302122,21580.143,30710.035,93518,1,237440,26382.223,40775.7,94876,2,0,0,0,0,492,328,49.64882,33.099213,0,1586,322.46155,571.18634,326253.84,0,0,0,1,0,0,0,0,0,335.36,65.066666,740.8,0,0,0,0,0,0,15,976,10,7408,65535,357,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,459455,2,2,90,316,45,45,45.0,0.0,158,158,158.0,0.0,883.655635481168,8.70596685203121,153151.67,265261.28,459449,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,4.3529835,4.3529835,45,158,90.2,61.89265,3830.7,0,0,0,0,0,0,0,0,1,112.75,45.0,158.0,0,0,0,0,0,0,2,90,2,316,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,43042,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,2230.37962919939,46.4662422749872,43042.0,0.0,43042,43042,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23.233122,23.233122,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30562,1,1,56,84,56,56,56.0,0.0,84,84,84.0,0.0,4580.85203847916,65.4407434068451,30562.0,0.0,30562,30562,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.72037,32.72037,56,84,65.333336,16.165808,261.33334,0,0,0,0,0,0,0,0,1,98.0,56.0,84.0,0,0,0,0,0,0,1,56,1,84,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30399,1,1,55,111,55,55,55.0,0.0,111,111,111.0,0.0,5460.70594427448,65.7916378828251,30399.0,0.0,30399,30399,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.89582,32.89582,55,111,73.666664,32.331615,1045.3334,0,0,0,0,0,0,0,0,1,110.5,55.0,111.0,0,0,0,0,0,0,1,55,1,111,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30747,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,6374.60565258399,130.093992909877,10249.0,17746.592,30741,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,65.047,65.047,35,63,46.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,0,0,0,0,0,0,2,70,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23483,1,1,45,107,45,45,45.0,0.0,107,107,107.0,0.0,6472.76753396074,85.1679938679044,23483.0,0.0,23483,23483,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.583996,42.583996,45,107,65.666664,35.795715,1281.3334,0,0,0,0,0,0,0,0,1,98.5,45.0,107.0,0,0,0,0,0,0,1,45,1,107,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,3,2,0,37,0,37,0,18.5,26.16295,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.7,0.0,0,37,24.666666,21.36196,456.33334,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,0,0,0,0,0,0,2,37,0,0,68,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,10106637,10,11,2617,7689,1460,0,261.7,488.5366,1689,2,699.0,752.28107,1019.725948404,2.0778425108174,505331.84,2188334.5,9800600,3,10106433,1122937.0,3254728.2,9800600,48,10074403,1007440.3,3159673.5,9999937,3,0,0,0,0,212,224,0.9894488,1.0883937,0,1689,468.45456,656.06573,430422.25,0,0,0,1,0,0,0,0,1,490.7619,261.7,699.0,0,0,0,0,0,0,10,2617,11,7689,8192,35040,9,20,305833.0,0.0,305833,305833,9800600.0,0.0,9800600,9800600,Benign
17,119,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,1310924.3697479,33613.4453781513,39.666668,65.248245,115,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,16806.723,16806.723,31,47,37.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,25475,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,3768.40039254171,78.5083415112856,25475.0,0.0,25475,25475,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,39.25417,39.25417,40,56,45.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,27,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,444444.444444444,74074.0740740741,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,37037.035,37037.035,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,35040,63222,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5296762,9,8,380,6600,193,0,42.22222,69.120865,1410,0,825.0,660.99664,1317.78622486719,3.20950799752755,331047.62,1187106.5,4777095,1,5296762,662095.25,1665859.1,4777095,1,217926,31132.285,52719.656,109099,48,0,0,0,0,192,172,1.6991513,1.5103567,0,1410,387.77777,586.6652,344176.06,0,0,0,1,0,0,0,0,0,410.58823,42.22222,825.0,0,0,0,0,0,0,9,380,8,6600,8192,116,8,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,30642,1,1,45,173,45,45,45.0,0.0,173,173,173.0,0.0,7114.41811892174,65.269890999282,30642.0,0.0,30642,30642,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.634945,32.634945,45,173,87.666664,73.90083,5461.3335,0,0,0,0,0,0,0,0,1,131.5,45.0,173.0,0,0,0,0,0,0,1,45,1,173,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,179,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,916201.117318436,22346.3687150838,59.666668,63.3114,128,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11173.185,11173.185,33,49,39.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,121226,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,6186.79161236038,32.9962219325887,40408.668,69982.94,121218,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,88,64,16.498112,16.498112,44,331,158.8,157.19638,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,0,0,0,0,0,0,2,88,2,662,-1,-1,1,44,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,23590,2,2,148,312,74,74,74.0,0.0,156,156,156.0,0.0,19499.7880457821,169.563374311149,7863.3335,13613.631,23583,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,84.781685,84.781685,74,156,106.8,44.91325,2017.2,0,0,0,0,0,0,0,0,1,133.5,74.0,156.0,0,0,0,0,0,0,2,148,2,312,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
17,233,2,2,104,220,52,52,52.0,0.0,110,110,110.0,0.0,1390557.93991416,17167.3819742489,77.666664,51.384174,137,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,80,80,8583.691,8583.691,52,110,75.2,31.767908,1009.2,0,0,0,0,0,0,0,0,1,94.0,52.0,110.0,0,0,0,0,0,0,2,104,2,220,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,3,2,0,31,0,31,0,15.5,21.920311,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.7,0.0,0,31,20.666666,17.897858,320.33334,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,2131,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,5725334,10,7,377,5256,220,0,37.7,75.29505,1448,0,750.8571,697.5415,983.87273126773,2.96925908602013,357833.38,1371697.2,5501083,9,5725334,636148.25,1824643.0,5501083,18,128025,21337.5,32078.676,63385,49,0,0,0,0,328,232,1.746623,1.2226361,0,1448,312.94446,551.37854,304018.28,0,0,0,1,0,0,0,0,0,331.35294,37.7,750.8571,0,0,0,0,0,0,10,377,7,5256,29200,110,3,32,224233.0,0.0,224233,224233,5501083.0,0.0,5501083,5501083,Benign
6,130378,10,5,670,555,405,0,67.0,126.71841,405,0,111.0,174.31007,9395.75695286015,115.050085137063,9312.714,17186.9,41234,3,130378,14486.444,20454.736,42011,3,85458,21364.5,23633.465,41901,483,0,0,0,0,224,112,76.70006,38.35003,0,405,76.5625,136.32314,18583.996,0,0,0,1,0,0,0,0,0,81.666664,67.0,111.0,0,0,0,0,0,0,10,670,5,555,65535,62,9,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
6,117673,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.996252326362,117673.0,0.0,117673,117673,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.498126,8.498126,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,237,244,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
